simulation_id,hour,outdoor_temperature_C,indoor_temperature_C,wall_conduction_W,roof_conduction_W,floor_conduction_W,glazing_conduction_W,infiltration_heat_loss_W,sky_longwave_loss_W,glazing_solar_gain_W,envelope_solar_gain_W,internal_gain_W,total_heat_loss_W,net_heat_balance_W,rate_of_stored_energy_change_W,energy_balance_error_W,energy_balance_error_pct
SIM_000191,8,-40.06,-30.93,4.8,33.5,206.3,106.7,332.8,0.0,82.9,1358.4,600.0,684.0,-1.2,-1.1,0.0,0.0
SIM_000191,9,-38.95,-30.65,75.6,20.4,279.7,96.9,300.9,0.0,172.8,2247.0,600.0,773.6,-0.7,-0.8,0.0,0.0
SIM_000191,10,-37.5,-30.35,146.4,10.5,346.2,83.5,257.8,0.0,244.1,2769.3,600.0,844.6,-0.4,-0.5,0.0,0.0
SIM_000191,11,-35.81,-30.05,211.8,3.4,400.4,67.3,206.3,0.0,289.0,3043.3,600.0,889.1,-0.1,-0.1,0.0,0.0
SIM_000191,12,-34.0,-29.77,268.4,0.0,438.7,49.3,150.1,0.0,303.4,3193.3,600.0,906.5,-3.1,-3.1,0.0,0.0
SIM_000191,13,-32.19,-29.55,312.4,0.0,458.6,30.8,93.0,0.0,285.9,3010.3,600.0,894.8,-8.9,-8.9,0.0,0.0
SIM_000191,14,-30.5,-29.4,340.6,0.0,458.6,12.8,38.4,0.0,238.0,2507.8,600.0,850.4,-12.3,-12.4,0.0,0.0
SIM_000191,15,-29.05,-29.33,351.7,0.0,438.8,0.0,0.0,0.0,164.6,1838.6,600.0,790.5,-25.9,-25.9,0.0,0.0
SIM_000191,16,-27.94,-29.34,346.9,0.0,401.9,0.0,0.0,0.0,73.6,947.9,600.0,748.8,-75.1,-75.2,0.0,0.0
SIM_000191,17,-27.24,-29.35,342.8,0.0,359.9,0.0,0.0,0.0,0.0,0.0,600.0,702.6,-102.6,-102.6,0.0,0.0
SIM_000191,18,-27.0,-29.23,360.5,0.0,328.4,0.0,0.0,0.0,0.0,0.0,600.0,688.9,-88.9,-88.9,0.0,0.0
SIM_000191,19,-27.24,-29.09,375.6,0.0,296.7,0.0,0.0,0.0,0.0,0.0,600.0,672.3,-72.3,-72.3,0.0,0.0
SIM_000191,20,-27.94,-29.0,377.7,1.2,261.4,0.0,0.0,1.2,0.0,0.0,600.0,641.5,-41.5,-41.5,0.0,0.0
SIM_000191,21,-29.05,-28.96,366.6,4.2,224.3,0.4,3.1,2.3,0.0,0.0,600.0,601.0,-1.0,-1.0,0.0,0.0
SIM_000191,22,-30.5,-28.98,342.5,8.2,187.7,7.4,53.1,0.0,0.0,0.0,600.0,599.0,1.0,1.0,0.0,0.0
SIM_000191,23,-32.19,-29.07,307.1,13.1,153.9,15.2,110.1,0.0,0.0,0.0,600.0,599.3,0.7,0.7,0.0,0.0
SIM_000192,0,-25.0,-22.73,9.1,61.7,0.0,16.7,71.2,0.0,0.0,0.0,100.0,158.7,-58.7,-58.7,0.0,0.0
SIM_000192,1,-26.55,-23.04,4.5,68.2,0.0,25.8,110.9,0.0,0.0,0.0,100.0,209.4,-109.4,-109.4,0.0,0.0
SIM_000192,2,-28.0,-23.43,0.0,74.1,0.0,33.5,145.2,0.0,0.0,0.0,100.0,252.8,-152.8,-152.8,0.01,0.003
SIM_000192,3,-29.24,-23.88,0.0,79.0,0.0,39.3,171.1,0.0,0.0,0.0,100.0,289.4,-189.4,-189.4,0.01,0.003
SIM_000192,4,-30.2,-24.37,0.0,82.5,0.0,42.8,186.9,0.0,0.0,0.0,100.0,312.2,-212.2,-212.2,0.01,0.003
SIM_000192,5,-30.8,-24.86,0.0,84.5,0.0,43.6,191.0,0.0,0.0,0.0,100.0,319.1,-219.1,-219.1,0.01,0.003
SIM_000192,6,-31.0,-25.71,0.0,79.8,0.0,149.6,170.2,0.0,0.0,0.0,100.0,399.6,-299.6,-299.6,0.01,0.003
SIM_000192,7,-30.8,-26.1,0.0,80.1,0.0,132.8,151.0,0.0,0.0,0.0,100.0,363.9,-263.9,-263.9,0.01,0.003
SIM_000192,8,-30.2,-25.5,1.1,0.0,17.8,133.0,150.9,0.0,198.1,12111.6,100.0,302.7,-4.6,-4.6,0.0,0.0
SIM_000192,9,-29.24,-24.34,36.7,0.0,322.4,138.5,156.5,0.0,470.9,14902.1,100.0,654.1,-83.2,-83.2,0.0,0.0
SIM_000192,10,-28.0,-23.43,66.2,0.0,536.8,129.2,145.3,0.0,698.9,12448.4,100.0,877.5,-78.6,-78.6,0.0,0.0
SIM_000192,11,-26.55,-22.85,83.4,0.0,654.9,104.6,116.9,0.0,849.6,8708.5,100.0,959.9,-10.2,-10.3,0.0,0.0
SIM_000192,12,-25.0,-22.45,95.4,41.3,716.2,72.1,80.1,6.5,906.6,9275.9,100.0,1011.6,-5.0,-5.0,0.0,0.0
SIM_000192,13,-23.45,-22.17,100.5,49.9,733.5,36.2,40.0,10.5,864.5,8856.0,100.0,970.5,-6.0,-6.0,0.0,0.0
SIM_000192,14,-22.0,-22.11,96.0,45.2,687.1,0.0,0.0,13.6,727.4,7488.7,100.0,841.9,-14.5,-14.5,0.0,0.0
SIM_000192,15,-20.76,-22.31,82.0,36.5,576.3,0.0,0.0,15.8,509.4,7065.7,100.0,710.6,-101.2,-101.2,0.0,0.0
SIM_000192,16,-19.8,-22.71,60.8,28.1,417.2,0.0,0.0,16.8,240.0,5826.6,100.0,522.9,-182.8,-182.9,0.01,0.002
SIM_000192,17,-19.2,-23.08,39.8,25.8,263.3,0.0,0.0,16.5,5.2,625.6,100.0,345.4,-240.2,-240.2,0.01,0.003
SIM_000192,18,-19.0,-23.08,30.3,29.6,188.3,0.0,0.0,15.1,0.0,0.0,100.0,263.3,-163.3,-163.3,0.01,0.003
SIM_000192,19,-19.2,-22.8,29.1,34.6,165.9,0.0,0.0,12.6,0.0,0.0,100.0,242.2,-142.2,-142.2,0.0,0.0
SIM_000192,20,-19.8,-22.58,27.4,38.6,133.4,0.0,0.0,9.1,0.0,0.0,100.0,208.5,-108.5,-108.5,0.0,0.0
SIM_000192,21,-20.76,-22.45,24.3,43.2,92.0,0.0,0.0,4.8,0.0,0.0,100.0,164.3,-64.3,-64.3,0.0,0.0
SIM_000192,22,-22.0,-22.43,19.5,48.8,45.0,0.0,0.0,0.1,0.0,0.0,100.0,113.3,-13.3,-13.3,0.0,0.0
SIM_000192,23,-23.45,-22.52,14.0,55.1,0.0,6.8,28.9,0.0,0.0,0.0,100.0,104.9,-4.9,-4.9,0.0,0.0
SIM_000193,0,-12.0,-6.33,132.7,51.5,232.8,18.1,373.0,0.0,0.0,0.0,800.0,808.1,-8.1,-8.1,0.0,0.0
SIM_000193,1,-13.81,-7.04,74.9,53.9,212.5,21.7,448.8,0.0,0.0,0.0,800.0,811.8,-11.8,-11.8,0.0,0.0
SIM_000193,2,-15.5,-7.86,20.4,56.5,205.0,24.4,509.3,0.0,0.0,0.0,800.0,815.6,-15.6,-15.6,0.0,0.0
SIM_000193,3,-16.95,-8.75,0.0,59.0,210.9,26.2,549.6,0.0,0.0,0.0,800.0,845.8,-45.8,-45.8,0.0,0.0
SIM_000193,4,-18.06,-9.65,0.0,61.5,230.3,26.9,566.4,0.0,0.0,0.0,800.0,885.1,-85.1,-85.1,0.0,0.0
SIM_000193,5,-18.76,-10.49,0.0,63.5,261.5,26.4,558.6,0.0,0.0,0.0,800.0,910.1,-110.1,-110.1,0.0,0.0
SIM_000193,6,-19.0,-11.4,0.0,62.8,265.6,93.6,513.8,0.0,0.0,0.0,800.0,935.7,-135.7,-135.7,0.0,0.0
SIM_000193,7,-18.76,-11.97,0.0,64.6,315.7,83.6,458.4,0.0,0.0,0.0,800.0,922.3,-122.3,-122.3,0.0,0.0
SIM_000193,8,-18.06,-12.01,0.0,29.9,437.7,74.5,407.3,0.0,96.6,10839.3,800.0,949.3,-52.7,-52.7,0.0,0.0
SIM_000193,9,-16.95,-11.61,29.2,0.0,595.9,65.7,357.8,0.0,208.7,13173.6,800.0,1048.6,-39.9,-39.9,0.0,0.0
SIM_000193,10,-15.5,-11.11,90.8,0.0,715.1,54.1,292.9,0.0,299.8,11735.4,800.0,1152.8,-53.0,-53.0,0.0,0.0
SIM_000193,11,-13.81,-10.58,140.6,0.0,781.4,39.8,213.9,0.0,358.0,9823.2,800.0,1175.6,-17.7,-17.6,0.0,0.0
SIM_000193,12,-12.0,-10.0,189.0,16.5,808.5,24.6,131.4,7.1,377.4,10345.2,800.0,1177.0,0.4,0.4,0.0,0.0
SIM_000193,13,-10.19,-9.34,236.8,31.5,810.7,10.5,55.5,10.7,356.3,9779.0,800.0,1155.7,0.6,0.6,0.0,0.0
SIM_000193,14,-8.5,-8.65,275.5,35.8,783.5,0.0,0.0,13.3,296.6,8171.9,800.0,1108.1,-11.5,-11.5,0.0,0.0
SIM_000193,15,-7.05,-8.01,301.2,36.0,725.9,0.0,0.0,14.8,204.5,6889.4,800.0,1077.9,-73.4,-73.4,0.0,0.0
SIM_000193,16,-5.94,-7.44,313.3,35.6,643.0,0.0,0.0,15.1,92.0,4658.6,800.0,1006.9,-114.9,-114.9,0.0,0.0
SIM_000193,17,-5.24,-6.91,318.8,37.5,556.9,0.0,0.0,14.1,0.0,0.0,800.0,927.3,-127.3,-127.3,0.0,0.0
SIM_000193,18,-5.0,-6.3,329.7,42.3,501.9,0.0,0.0,11.9,0.0,0.0,800.0,885.8,-85.8,-85.8,0.0,0.0
SIM_000193,19,-5.24,-5.79,327.9,44.6,452.8,0.0,0.0,8.7,0.0,0.0,800.0,834.1,-34.1,-34.1,0.0,0.0
SIM_000193,20,-5.94,-5.46,311.1,45.6,402.3,1.5,30.8,4.6,0.0,0.0,800.0,795.9,4.1,4.1,0.0,0.0
SIM_000193,21,-7.05,-5.34,280.8,46.5,352.2,5.5,110.1,0.0,0.0,0.0,800.0,795.2,4.8,4.8,0.0,0.0
SIM_000193,22,-8.5,-5.46,239.0,47.8,305.3,9.7,197.7,0.0,0.0,0.0,800.0,799.4,0.6,0.6,0.0,0.0
SIM_000193,23,-10.19,-5.79,188.3,49.4,264.6,14.1,287.5,0.0,0.0,0.0,800.0,803.8,-3.8,-3.8,0.0,0.0
SIM_000194,0,-28.0,-24.14,4.2,1105.8,0.0,31.3,78.9,0.0,0.0,0.0,1100.0,1220.2,-120.2,-120.2,0.0,0.0
SIM_000194,1,-30.07,-25.21,0.0,1300.0,0.0,39.4,100.2,0.0,0.0,0.0,1100.0,1439.6,-339.6,-339.6,0.01,0.001
SIM_000194,2,-32.0,-26.31,0.0,1459.9,0.0,46.1,118.2,0.0,0.0,0.0,1100.0,1624.1,-524.1,-524.1,0.02,0.001
SIM_000194,3,-33.66,-27.38,0.0,1574.5,0.0,50.9,131.5,0.0,0.0,0.0,1100.0,1756.9,-656.9,-656.9,0.02,0.001
SIM_000194,4,-34.93,-28.33,0.0,1635.0,0.0,53.5,138.9,0.0,0.0,0.0,1100.0,1827.4,-727.4,-727.4,0.02,0.001
SIM_000194,5,-35.73,-29.1,0.0,1637.8,0.0,53.7,139.9,0.0,0.0,0.0,1100.0,1831.4,-731.4,-731.4,0.02,0.001
SIM_000194,6,-36.0,-29.93,0.0,1525.9,0.0,189.2,128.2,0.0,0.0,0.0,1100.0,1843.3,-743.3,-743.3,0.02,0.001
SIM_000194,7,-35.73,-30.22,0.0,1416.5,0.0,171.9,116.3,0.0,0.0,0.0,1100.0,1704.7,-604.7,-604.7,0.02,0.001
SIM_000194,8,-34.93,-25.94,170.2,70.3,596.3,280.3,189.1,0.0,210.6,15099.7,1100.0,1306.2,4.4,4.4,0.0,0.0
SIM_000194,9,-33.66,-24.63,194.4,25.6,912.1,281.7,189.0,0.0,505.3,17962.0,1100.0,1602.7,2.6,2.6,0.0,0.0
SIM_000194,10,-32.0,-24.98,130.6,501.0,856.2,219.0,145.9,0.0,751.8,14318.6,1100.0,1852.7,-0.9,-0.9,0.0,0.0
SIM_000194,11,-30.07,-25.7,81.3,991.1,718.8,136.3,90.1,55.7,915.4,9049.1,1100.0,2073.3,-57.8,-57.9,0.0,0.0
SIM_000194,12,-28.0,-24.63,172.8,788.1,941.3,105.1,68.9,232.8,979.1,9653.7,1100.0,2309.2,-230.0,-230.1,0.01,0.0
SIM_000194,13,-25.93,-23.62,226.8,586.3,1099.9,71.9,46.7,390.1,936.9,9254.5,1100.0,2421.7,-384.8,-384.8,0.01,0.0
SIM_000194,14,-24.0,-22.81,254.6,389.9,1179.9,37.2,24.0,389.9,792.2,7876.7,1100.0,2275.4,-383.2,-383.2,0.01,0.0
SIM_000194,15,-22.34,-22.25,260.7,210.1,1177.6,2.9,1.8,210.1,560.4,7181.5,1100.0,1863.2,-202.8,-202.8,0.01,0.001
SIM_000194,16,-21.07,-21.98,248.0,66.4,1096.1,0.0,0.0,66.4,271.2,5817.1,1100.0,1477.0,-105.7,-105.8,0.0,0.0
SIM_000194,17,-20.27,-21.95,223.8,6.8,958.8,0.0,0.0,6.8,10.6,845.5,1100.0,1196.1,-85.4,-85.5,0.0,0.0
SIM_000194,18,-20.0,-21.62,224.4,29.0,884.3,0.0,0.0,29.0,0.0,0.0,1100.0,1166.6,-66.6,-66.6,0.0,0.0
SIM_000194,19,-20.27,-21.41,212.3,124.6,787.7,0.0,0.0,124.6,0.0,0.0,1100.0,1249.3,-149.3,-149.3,0.0,0.0
SIM_000194,20,-21.07,-21.46,184.0,272.2,649.0,0.0,0.0,272.2,0.0,0.0,1100.0,1377.4,-277.4,-277.4,0.01,0.001
SIM_000194,21,-22.34,-21.78,144.4,458.5,477.9,4.5,11.1,129.5,0.0,0.0,1100.0,1225.8,-125.8,-125.8,0.0,0.0
SIM_000194,22,-24.0,-22.37,96.7,670.1,285.8,13.2,32.9,0.0,0.0,0.0,1100.0,1098.7,1.3,1.3,0.0,0.0
SIM_000194,23,-25.93,-23.17,44.6,891.1,87.0,22.4,56.0,0.0,0.0,0.0,1100.0,1101.2,-1.2,-1.2,0.0,0.0
SIM_000195,0,-44.0,-39.49,119.0,197.3,153.0,17.1,18.0,0.0,0.0,0.0,500.0,504.3,-4.3,-4.3,0.0,0.0
SIM_000195,1,-45.55,-39.99,87.3,172.9,202.1,21.1,22.3,0.0,0.0,0.0,500.0,505.7,-5.7,-5.7,0.0,0.0
SIM_000195,2,-47.0,-40.58,53.0,152.6,250.9,24.3,25.9,0.0,0.0,0.0,500.0,506.8,-6.8,-6.8,0.0,0.0
SIM_000195,3,-48.24,-41.25,20.9,138.5,295.8,26.5,28.3,0.0,0.0,0.0,500.0,510.1,-10.1,-10.1,0.0,0.0
SIM_000195,4,-49.2,-41.94,3.5,131.5,333.5,27.5,29.6,0.0,0.0,0.0,500.0,525.7,-25.7,-25.7,0.0,0.0
SIM_000195,5,-49.8,-42.6,0.0,132.6,361.2,27.3,29.4,0.0,0.0,0.0,500.0,550.5,-50.5,-50.5,0.0,0.0
SIM_000195,6,-50.0,-43.34,0.0,128.2,362.8,60.6,27.2,0.0,0.0,0.0,500.0,578.8,-78.8,-78.8,0.0,0.0
SIM_000195,7,-49.8,-43.84,0.0,146.6,366.3,54.2,24.3,0.0,0.0,0.0,500.0,591.5,-91.5,-91.5,0.0,0.0
SIM_000195,8,-49.2,-43.73,0.0,215.7,410.0,49.8,22.3,0.0,131.8,12519.1,500.0,697.9,-66.1,-66.1,0.0,0.0
SIM_000195,9,-48.24,-43.07,2.5,257.3,480.3,47.1,21.0,0.0,297.1,13849.4,500.0,808.2,-11.1,-11.1,0.0,0.0
SIM_000195,10,-47.0,-42.18,50.5,275.5,537.2,43.8,19.4,0.0,431.4,10774.1,500.0,926.4,5.1,5.0,0.0,0.0
SIM_000195,11,-45.55,-41.38,104.1,303.6,550.7,38.0,16.7,22.1,518.0,7149.8,500.0,1035.2,-17.2,-17.2,0.0,0.0
SIM_000195,12,-44.0,-40.79,141.1,346.8,513.8,29.2,12.8,50.2,548.2,7554.8,500.0,1093.8,-45.7,-45.6,0.0,0.0
SIM_000195,13,-42.45,-40.38,164.5,380.8,442.1,18.8,8.2,73.2,519.3,7166.7,500.0,1087.5,-68.2,-68.2,0.0,0.0
SIM_000195,14,-41.0,-40.12,176.9,390.8,349.1,8.0,3.5,90.1,433.9,6015.5,500.0,1018.5,-84.6,-84.6,0.0,0.0
SIM_000195,15,-39.76,-39.99,179.1,374.8,243.9,0.0,0.0,99.2,300.4,6063.0,500.0,897.0,-96.5,-96.6,0.0,0.0
SIM_000195,16,-38.8,-39.98,172.3,337.4,135.8,0.0,0.0,100.4,135.6,5197.9,500.0,745.9,-110.3,-110.3,0.0,0.0
SIM_000195,17,-38.2,-39.92,166.0,301.6,49.9,0.0,0.0,92.4,0.0,0.0,500.0,609.8,-109.8,-109.8,0.0,0.0
SIM_000195,18,-38.0,-39.52,177.0,305.4,24.8,0.0,0.0,74.2,0.0,0.0,500.0,581.3,-81.3,-81.3,0.0,0.0
SIM_000195,19,-38.2,-39.16,183.9,303.6,16.3,0.0,0.0,47.1,0.0,0.0,500.0,550.9,-50.9,-50.9,0.0,0.0
SIM_000195,20,-38.8,-38.92,184.5,292.9,21.3,0.0,0.0,12.7,0.0,0.0,500.0,511.3,-11.3,-11.3,0.0,0.0
SIM_000195,21,-39.76,-38.82,178.1,274.6,39.4,3.5,3.7,0.0,0.0,0.0,500.0,499.3,0.7,0.7,0.0,0.0
SIM_000195,22,-41.0,-38.88,164.4,251.1,69.2,8.0,8.3,0.0,0.0,0.0,500.0,501.0,-1.0,-1.0,0.0,0.0
SIM_000195,23,-42.45,-39.1,143.7,224.7,108.4,12.7,13.2,0.0,0.0,0.0,500.0,502.7,-2.7,-2.7,0.0,0.0
SIM_000196,0,-34.0,-30.53,91.7,156.3,0.0,21.4,241.3,0.0,0.0,0.0,400.0,510.7,-110.7,-110.7,0.0,0.0
SIM_000196,1,-35.94,-31.35,60.6,189.0,0.0,28.4,322.4,0.0,0.0,0.0,400.0,600.4,-200.4,-200.4,0.0,0.0
SIM_000196,2,-37.75,-32.24,27.3,215.6,0.0,34.1,390.0,0.0,0.0,0.0,400.0,667.1,-267.1,-267.1,0.01,0.001
SIM_000196,3,-39.3,-33.14,3.4,234.2,0.0,38.1,438.7,0.0,0.0,0.0,400.0,714.4,-314.4,-314.4,0.01,0.001
SIM_000196,4,-40.5,-34.0,0.0,243.8,0.0,40.2,465.4,0.0,0.0,0.0,400.0,749.5,-349.5,-349.5,0.01,0.001
SIM_000196,5,-41.24,-34.74,0.0,243.3,0.0,40.2,466.3,0.0,0.0,0.0,400.0,749.8,-349.8,-349.8,0.01,0.001
SIM_000196,6,-41.5,-35.65,0.0,224.0,0.0,139.5,420.8,0.0,0.0,0.0,400.0,784.4,-384.4,-384.4,0.01,0.001
SIM_000196,7,-41.24,-36.02,0.0,205.2,0.0,124.3,374.4,0.0,0.0,0.0,400.0,703.9,-303.9,-303.9,0.01,0.001
SIM_000196,8,-40.5,-34.45,0.0,0.0,264.5,144.2,433.0,0.0,208.3,20234.4,400.0,841.7,-233.4,-233.4,0.0,0.0
SIM_000196,9,-39.3,-33.67,0.0,0.0,493.3,134.2,401.0,0.0,452.5,21403.8,400.0,1028.6,-176.1,-176.1,0.0,0.0
SIM_000196,10,-37.75,-33.19,5.1,1.1,619.7,108.6,322.5,0.0,649.3,15663.9,400.0,1057.0,-7.7,-7.7,0.0,0.0
SIM_000196,11,-35.94,-32.67,18.1,130.8,716.7,77.8,229.3,16.0,773.8,9907.8,400.0,1188.7,-14.8,-14.9,0.0,0.0
SIM_000196,12,-34.0,-31.78,51.4,100.2,850.7,52.9,154.7,41.0,814.2,10408.4,400.0,1251.0,-36.8,-36.8,0.0,0.0
SIM_000196,13,-32.06,-31.01,80.0,66.6,915.9,25.0,72.6,62.5,766.2,9813.5,400.0,1222.5,-56.3,-56.3,0.0,0.0
SIM_000196,14,-30.25,-30.43,101.7,31.8,910.1,0.0,0.0,31.8,634.7,8186.4,400.0,1075.5,-40.8,-40.8,0.0,0.0
SIM_000196,15,-28.7,-30.07,115.1,0.0,836.2,0.0,0.0,0.0,432.5,8243.3,400.0,951.3,-118.8,-118.8,0.0,0.0
SIM_000196,16,-27.5,-29.93,120.7,0.0,707.5,0.0,0.0,0.0,186.2,6750.0,400.0,828.2,-242.0,-242.0,0.0,0.0
SIM_000196,17,-26.76,-29.79,126.0,0.0,577.6,0.0,0.0,0.0,0.0,0.0,400.0,703.6,-303.6,-303.6,0.01,0.001
SIM_000196,18,-26.5,-29.43,139.0,0.0,499.3,0.0,0.0,0.0,0.0,0.0,400.0,638.3,-238.3,-238.3,0.0,0.0
SIM_000196,19,-26.76,-29.08,150.0,0.0,426.6,0.0,0.0,0.0,0.0,0.0,400.0,576.7,-176.7,-176.7,0.0,0.0
SIM_000196,20,-27.5,-28.94,153.2,12.9,333.9,0.0,0.0,12.9,0.0,0.0,400.0,512.8,-112.8,-112.8,0.0,0.0
SIM_000196,21,-28.7,-29.02,147.8,45.7,225.9,0.0,0.0,17.4,0.0,0.0,400.0,436.8,-36.8,-36.8,0.0,0.0
SIM_000196,22,-30.25,-29.32,134.3,82.3,112.0,5.8,63.8,0.0,0.0,0.0,400.0,398.2,1.8,1.8,0.0,0.0
SIM_000196,23,-32.06,-29.83,113.5,120.3,0.0,13.8,154.1,0.0,0.0,0.0,400.0,401.8,-1.8,-1.8,0.0,0.0
SIM_000197,0,-26.0,-22.34,41.4,216.1,0.0,17.4,162.9,0.0,0.0,0.0,400.0,437.7,-37.7,-37.7,0.0,0.0
SIM_000197,1,-27.81,-23.11,5.9,231.1,0.0,22.4,210.5,0.0,0.0,0.0,400.0,469.9,-69.9,-69.9,0.0,0.0
SIM_000197,2,-29.5,-24.01,0.0,249.5,0.0,26.1,247.6,0.0,0.0,0.0,400.0,523.2,-123.2,-123.2,0.0,0.0
SIM_000197,3,-30.95,-24.98,0.0,270.4,0.0,28.4,270.8,0.0,0.0,0.0,400.0,569.7,-169.7,-169.7,0.0,0.0
SIM_000197,4,-32.06,-25.96,0.0,292.7,0.0,29.0,278.1,0.0,0.0,0.0,400.0,599.9,-199.9,-199.9,0.0,0.0
SIM_000197,5,-32.76,-26.88,0.0,315.1,0.0,28.0,268.9,0.0,0.0,0.0,400.0,612.0,-212.0,-212.0,0.0,0.0
SIM_000197,6,-33.0,-27.73,0.0,329.9,0.0,42.6,241.1,0.0,0.0,0.0,400.0,613.7,-213.7,-213.7,0.0,0.0
SIM_000197,7,-32.76,-28.36,0.0,349.9,0.0,35.6,201.4,0.0,2.5,27.1,400.0,586.9,-184.4,-184.4,0.0,0.0
SIM_000197,8,-32.06,-27.98,0.0,361.5,102.5,33.0,186.0,0.0,208.2,10046.5,400.0,683.1,-74.9,-74.9,0.0,0.0
SIM_000197,9,-30.95,-26.89,7.9,317.6,290.0,32.9,184.4,0.0,439.0,11067.3,400.0,832.8,6.3,6.2,0.0,0.0
SIM_000197,10,-29.5,-25.79,65.4,324.0,433.0,30.0,167.2,0.0,624.6,8722.4,400.0,1019.6,5.1,5.0,0.0,0.0
SIM_000197,11,-27.81,-24.96,99.0,382.8,504.8,23.1,127.9,65.3,741.2,6436.2,400.0,1202.8,-61.6,-61.6,0.0,0.0
SIM_000197,12,-26.0,-24.31,125.4,435.3,522.7,13.7,75.2,125.5,777.6,6743.3,400.0,1297.8,-120.2,-120.2,0.0,0.0
SIM_000197,13,-24.19,-23.74,149.4,441.6,508.5,3.7,20.1,175.9,730.4,6344.0,400.0,1299.1,-168.7,-168.7,0.0,0.0
SIM_000197,14,-22.5,-23.27,164.7,407.4,463.3,0.0,0.0,213.5,604.0,5274.6,400.0,1248.9,-245.0,-244.9,0.0,0.0
SIM_000197,15,-21.05,-22.94,168.7,342.8,388.7,0.0,0.0,235.6,410.9,4994.3,400.0,1135.7,-324.9,-324.8,0.01,0.001
SIM_000197,16,-19.94,-22.77,162.0,261.3,291.7,0.0,0.0,240.6,177.1,3798.8,400.0,955.6,-378.5,-378.5,0.01,0.001
SIM_000197,17,-19.24,-22.56,157.1,200.4,205.8,0.0,0.0,200.4,0.0,0.0,400.0,763.7,-363.7,-363.7,0.01,0.001
SIM_000197,18,-19.0,-22.01,168.7,197.3,171.7,0.0,0.0,197.3,0.0,0.0,400.0,735.0,-335.0,-335.0,0.01,0.001
SIM_000197,19,-19.24,-21.55,169.2,196.5,139.6,0.0,0.0,153.3,0.0,0.0,400.0,658.6,-258.6,-258.6,0.0,0.0
SIM_000197,20,-19.94,-21.27,159.6,195.2,105.2,0.0,0.0,94.2,0.0,0.0,400.0,554.3,-154.3,-154.3,0.0,0.0
SIM_000197,21,-21.05,-21.19,140.9,195.4,69.2,0.0,0.0,26.2,0.0,0.0,400.0,431.6,-31.6,-31.6,0.0,0.0
SIM_000197,22,-22.5,-21.35,113.8,198.4,33.1,5.5,50.4,0.0,0.0,0.0,400.0,401.1,-1.1,-1.1,0.0,0.0
SIM_000197,23,-24.19,-21.74,79.7,205.2,0.0,11.7,108.3,0.0,0.0,0.0,400.0,404.8,-4.8,-4.8,0.0,0.0
SIM_000198,0,-18.0,-10.19,129.0,62.6,359.4,245.8,223.2,0.0,0.0,0.0,1000.0,1020.0,-20.0,-20.0,0.0,0.0
SIM_000198,1,-20.33,-11.7,128.5,61.4,314.6,271.4,248.7,0.0,0.0,0.0,1000.0,1024.6,-24.6,-24.6,0.0,0.0
SIM_000198,2,-22.5,-13.37,129.1,61.0,284.4,287.4,265.7,0.0,0.0,0.0,1000.0,1027.6,-27.6,-27.6,0.0,0.0
SIM_000198,3,-24.36,-15.06,130.8,61.6,271.3,292.6,272.4,0.0,0.0,0.0,1000.0,1028.8,-28.8,-28.8,0.0,0.0
SIM_000198,4,-25.79,-16.68,133.5,63.1,276.3,286.6,268.5,0.0,0.0,0.0,1000.0,1028.0,-28.0,-28.0,0.0,0.0
SIM_000198,5,-26.69,-18.11,137.2,65.6,299.1,269.8,253.7,0.0,0.0,0.0,1000.0,1025.4,-25.4,-25.4,0.0,0.0
SIM_000198,6,-27.0,-19.27,141.5,68.8,338.4,243.3,229.0,0.0,0.0,0.0,1000.0,1020.9,-20.9,-20.9,0.0,0.0
SIM_000198,7,-26.69,-19.97,147.1,73.4,410.7,211.6,198.9,0.0,27.3,204.0,1000.0,1041.8,-14.5,-14.5,0.0,0.0
SIM_000198,8,-25.79,-19.04,142.0,45.6,736.9,212.3,198.9,0.0,344.2,11831.7,1000.0,1335.6,8.5,8.6,0.0,0.0
SIM_000198,9,-24.36,-17.17,133.0,0.0,1145.7,226.2,210.7,0.0,675.7,12038.6,1000.0,1715.6,-39.9,-39.9,0.01,0.001
SIM_000198,10,-22.5,-15.3,98.8,0.0,1440.3,226.7,209.5,0.0,938.0,8742.8,1000.0,1975.3,-37.3,-37.3,0.01,0.001
SIM_000198,11,-20.33,-13.63,60.6,34.6,1601.0,210.9,193.3,4.3,1100.2,6433.2,1000.0,2104.7,-4.5,-4.5,0.0,0.0
SIM_000198,12,-18.0,-12.11,32.6,81.6,1661.2,185.3,168.2,8.2,1146.8,6696.3,1000.0,2137.1,9.7,9.7,0.0,0.0
SIM_000198,13,-15.67,-10.76,17.4,99.0,1639.1,154.5,139.1,11.3,1073.3,6281.0,1000.0,2060.3,13.0,13.0,0.0,0.0
SIM_000198,14,-13.5,-9.72,14.5,99.4,1523.8,118.9,106.1,13.3,886.8,5227.6,1000.0,1875.9,10.9,10.9,0.0,0.0
SIM_000198,15,-11.64,-9.07,20.6,91.6,1325.1,80.9,71.7,14.1,605.4,4693.1,1000.0,1604.0,1.5,1.4,0.0,0.0
SIM_000198,16,-10.21,-8.79,39.9,80.2,1069.0,44.6,39.3,13.7,265.6,3407.8,1000.0,1286.6,-21.1,-21.0,0.0,0.0
